name,category,area,address,lat,lng,phone,kakao_place_url,source,mood,with_kids,for_work,price_level,tags,reservation_required
양심장어 본점,restaurant,동탄,경기 화성시 동탄중심상가2길 29,37.2009,127.0843,0507-1473-4050,https://naver.me/FjbnOeRR,kakao+naver,"한식, 장어, 회식",TRUE,FALSE,2,장어 한식 동탄 중심상가,FALSE
이자카야 춘 동탄점,restaurant,동탄,경기 화성시 동탄반석로 172 1층,37.1978,127.0751,0507-1322-3332,https://naver.me/5IS9ueLB,kakao+naver,"일식, 이자카야, 회식, 데이트",FALSE,FALSE,2,이자카야 일식 동탄 술집,FALSE
달구운바람 동탄영천점,restaurant,동탄,경기 화성시 지산1길 3-1 1층,37.2082,127.0567,031-373-9192,https://naver.me/GUwSNqyx,kakao+naver,"한식, 바비큐, 회식, 가족외식",TRUE,FALSE,2,달구운바람 한식 고기 동탄 영천,FALSE
백미헌 능동점,restaurant,동탄,경기 화성시 여울로 135,37.2034,127.0589,031-238-8887,https://naver.me/FfBQYtoE,kakao+naver,"중식, 짬뽕, 해장, 식사",TRUE,FALSE,2,중식 짬뽕 화성 능동 백미헌,FALSE
금수정,restaurant,동탄,경기 화성시 동탄역로 102 앨리스빌 상가 1층,37.1997,127.0694,031-377-4818,https://naver.me/xJiBARuE,kakao+naver,"장어, 숯불",TRUE,FALSE,3,장어 숯불장어 동탄 앨리스빌 보양식,FALSE
최미삼순대국 능동점,restaurant,동탄,경기 화성시 동탄지성로 187 1층,37.2066,127.0588,031-236-9007,https://naver.me/5Rh0j8AH,kakao+naver,"한식, 순대국, 해장, 혼밥",TRUE,FALSE,1,순대국 국밥 화성 능동 해장,FALSE
IZAKAYA 만지,restaurant,동탄,경기 화성시 동탄반송2길 15-1 1층,37.2019,127.0716,070-7543-2172,https://naver.me/5oE5WxxV,kakao+naver,"일식, 이자카야, 술집, 데이트",FALSE,FALSE,2,이자카야 일식 동탄 반송 술집,FALSE
탐라육해 동탄북광장점,restaurant,동탄,경기 화성시 동탄중심상가2길 36 1층,37.2014,127.0849,0507-1432-9026,https://naver.me/xLsKCk6P,kakao+naver,"한식, 고기, 해산물, 회식, 가족외식",FALSE,FALSE,2,고기 해산물 제주 탐라육해 동탄 북광장,FALSE
이우철한방누룽지삼계탕,restaurant,동탄,경기 오산시 외삼미로 162-28 2층,37.1896,127.0489,0507-1334-3364,https://naver.me/FG7xoxvi,kakao+naver,"한식, 삼계탕, 보양식, 가족외식",TRUE,FALSE,2,삼계탕 한방 누룽지 보양식 오산 외삼미,FALSE
파올 동탄여울공원점,restaurant,동탄,경기 화성시 동탄오산로 29 디에트르퍼스티지 A동 105호,37.2031,127.0572,0507-1480-0183,https://naver.me/xbjtSluR,kakao+naver,"양식, 파스타, 브런치, 데이트",TRUE,FALSE,2,파스타 양식 브런치 동탄 여울공원,FALSE
짬뽕지존 동탄점,restaurant,동탄,경기 화성시 동탄반석로 156 동탄하이페리온,37.1989,127.0746,031-8003-2922,https://naver.me/FDn7KD0i,kakao+naver,"중식, 짬뽕, 해장, 식사",TRUE,FALSE,2,짬뽕 중식 동탄 하이페리온 짬뽕지존,FALSE
라본테이블 본점,restaurant,동탄,경기 화성시 동탄반석로 172 파라곤1차,37.1979,127.075,0507-1362-0146,https://naver.me/IDFUdteB,kakao+naver,"양식, 이탈리안, 데이트, 가족외식",TRUE,FALSE,2,라본테이블 파스타 스테이크 동탄 파라곤,FALSE
와다이 동탄역점,restaurant,동탄,경기 화성시 동탄오산로 86-8 로얄클래스,37.1993,127.0608,0507-1438-2075,https://naver.me/xk1nJDqf,kakao+naver,"일식, 이자카야,",FALSE,FALSE,2,"이자카야 일식 사시미 세트메뉴 동탄 술집, 데이트",FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,동탄,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,restaurant,오산,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,오산,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,오산,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
,restaurant,오산,,,,,,kakao+naver,,TRUE,FALSE,,,FALSE
